VERDADERO;FALSO;113020;01TEN     TR  01;113020;01TEN     TR  01 TENSION;113020;01TEN     TR  01;VERDADERO;FALSO
VERDADERO;FALSO;113022;13PW      TR  02;113022;13PW      TR  02 POTENCIA ACTIVA;113022;13PW      TR  02;VERDADERO;FALSO
VERDADERO;FALSO;113023;13PQ      TR  02;113023;13PQ      TR  02 POTENCIA REACTIVA;113023;13PQ      TR  02;VERDADERO;FALSO
VERDADERO;FALSO;113024;13CTE     TR  02;113024;13CTE     TR  02 CORRIENTE;113024;13CTE     TR  02;VERDADERO;FALSO
VERDADERO;FALSO;113025;01PW      TR  02;113025;01PW      TR  02 POTENCIA ACTIVA;113025;01PW      TR  02;VERDADERO;FALSO
VERDADERO;FALSO;113026;01PQ      TR  02;113026;01PQ      TR  02 POTENCIA REACTIVA;113026;01PQ      TR  02;VERDADERO;FALSO
VERDADERO;FALSO;113027;01CTE     TR  02;113027;01CTE     TR  02 CORRIENTE;113027;01CTE     TR  02;VERDADERO;FALSO
VERDADERO;FALSO;113028;01TEN     TR  02;113028;01TEN     TR  02 TENSION;113028;01TEN     TR  02;VERDADERO;FALSO
VERDADERO;FALSO;113030;01CTE    LINEA 1;113030;01CTE    LINEA 1 CORRIENTE;113030;01CTE    LINEA 1;VERDADERO;FALSO
VERDADERO;FALSO;113031;01CTE    LINEA 2;113031;01CTE    LINEA 2 CORRIENTE;113031;01CTE    LINEA 2;VERDADERO;FALSO
VERDADERO;FALSO;113032;01CTE    LINEA 3;113032;01CTE    LINEA 3 CORRIENTE;113032;01CTE    LINEA 3;VERDADERO;FALSO
VERDADERO;FALSO;113033;01CTE    LINEA 4;113033;01CTE    LINEA 4 CORRIENTE;113033;01CTE    LINEA 4;VERDADERO;FALSO
VERDADERO;FALSO;113034;01PW      GP  01;113034;01PW      GP  01 POTENCIA ACTIVA;113034;01PW      GP  01;VERDADERO;FALSO
VERDADERO;FALSO;113035;01PQ      GP  01;113035;01PQ      GP  01 POTENCIA ACTIVA;113035;01PQ      GP  01;VERDADERO;FALSO
VERDADERO;FALSO;113036;01PW      GP  02;113036;01PW      GP  02 POTENCIA ACTIVA;113036;01PW      GP  02;VERDADERO;FALSO
VERDADERO;FALSO;113037;01PQ      GP  02;113037;01PQ      GP  02 POTENCIA ACTIVA;113037;01PQ      GP  02;VERDADERO;FALSO
VERDADERO;FALSO;113038;01GEN PW      ET;113038;01GEN PW      ET POTENCIA ACTIVA TOTAL;113038;01GEN PW      ET;VERDADERO;FALSO
VERDADERO;FALSO;113039;01GEN PQ      ET;113039;01GEN PQ      ET POTENCIA REACTIVA TOTAL;113039;01GEN PQ      ET;VERDADERO;FALSO
VERDADERO;FALSO;113040;77DEM PW      ET;113040;77DEM PW      ET DEMANDA DE POTENCIA ACTIVA;113040;77DEM PW      ET;VERDADERO;FALSO
VERDADERO;FALSO;113041;77DEM PQ      ET;113041;77DEM PQ      ET DEMANDA DE POTENCIA REACTIVA;113041;77DEM PQ      ET;VERDADERO;FALSO
VERDADERO;FALSO;113043;QFAL          ET;113043;QFAL          ET REACTIVO FALTANTE;113043;QFAL          ET;VERDADERO;FALSO
VERDADERO;FALSO;113044;01TEN     B   A ;113044;01TEN     B   A  TENSION;113044;01TEN     B   A ;VERDADERO;FALSO
VERDADERO;FALSO;113045;01TEN     B   B ;113045;01TEN     B   B  TENSION;113045;01TEN     B   B ;VERDADERO;FALSO
VERDADERO;FALSO;113046;01CTE TOTAL TERM;113046;01CTE TOTAL TERMAS DE RIO HONDO;113046;01CTE TOTAL TERM;VERDADERO;FALSO
VERDADERO;FALSO;114000;03PW      TR  01;114000;03PW      TR  01 POTENCIA ACTIVA;114000;03PW      TR  01;VERDADERO;FALSO
VERDADERO;FALSO;114001;03PQ      TR  01;114001;03PQ      TR  01 POTENCIA REACTIVA;114001;03PQ      TR  01;VERDADERO;FALSO
VERDADERO;FALSO;114002;03PW      TR  02;114002;03PW      TR  02 POTENCIA ACTIVA;114002;03PW      TR  02;VERDADERO;FALSO
VERDADERO;FALSO;114003;03PQ      TR  02;114003;03PQ      TR  02 POTENCIA REACTIVA;114003;03PQ      TR  02;VERDADERO;FALSO
VERDADERO;FALSO;114004;01PW      TG  21;114004;01PW      TG  21 POTENCIA ACTIVA;114004;01PW      TG  21;VERDADERO;FALSO
VERDADERO;FALSO;114005;01CTE LIBERTADOR;114005;01CTE LIBERTADOR CORRIENTE;114005;01CTE LIBERTADOR;VERDADERO;FALSO
VERDADERO;FALSO;114006;01PW  LIBERTADOR;114006;01PW  LIBERTADOR POTENCIA ACTIVA;114006;01PW  LIBERTADOR;VERDADERO;FALSO
VERDADERO;FALSO;114007;01PQ  LIBERTADOR;114007;01PQ  LIBERTADOR POTENCIA REACTIVA;114007;01PQ  LIBERTADOR;VERDADERO;FALSO
VERDADERO;FALSO;114008;13CTE    L  RHO ;114008;13CTE    L  RHO  CORRIENTE;114008;13CTE    L  RHO ;VERDADERO;FALSO
VERDADERO;FALSO;114009;01CTE    INTER 2;114009;01CTE    INTER 2 CORRIENTE;114009;01CTE    INTER 2;VERDADERO;FALSO
VERDADERO;FALSO;114010;01CTE    DIST 21;114010;01CTE    DIST 21 CORRIENTE;114010;01CTE    DIST 21;VERDADERO;FALSO
VERDADERO;FALSO;114011;01CTE     ALIM 7;114011;01CTE     ALIM 7 CORRIENTE;114011;01CTE     ALIM 7;VERDADERO;FALSO
VERDADERO;FALSO;114012;01CTE    DIST 23;114012;01CTE    DIST 23 CORRIENTE;114012;01CTE    DIST 23;VERDADERO;FALSO
VERDADERO;FALSO;114013;01CTE    DIST 25;114013;01CTE    DIST 25 CORRIENTE;114013;01CTE    DIST 25;VERDADERO;FALSO
VERDADERO;FALSO;114014;01CTE    INTER 3;114014;01CTE    INTER 3 CORRIENTE;114014;01CTE    INTER 3;VERDADERO;FALSO
VERDADERO;FALSO;114015;01CTE     ALIM 5;114015;01CTE     ALIM 5 CORRIENTE;114015;01CTE     ALIM 5;VERDADERO;FALSO
VERDADERO;FALSO;114016;03CTE   DIST 102;114016;03CTE   DIST 102 CORRIENTE;114016;03CTE   DIST 102;VERDADERO;FALSO
VERDADERO;FALSO;114017;03CTE   DIST 101;114017;03CTE   DIST 101 CORRIENTE;114017;03CTE   DIST 101;VERDADERO;FALSO
VERDADERO;FALSO;114018;03CTE   DIST 103;114018;03CTE   DIST 103 CORRIENTE;114018;03CTE   DIST 103;VERDADERO;FALSO
VERDADERO;FALSO;114019;03CTE   DIST 104;114019;03CTE   DIST 104 CORRIENTE;114019;03CTE   DIST 104;VERDADERO;FALSO
VERDADERO;FALSO;114020;13PW     L  SGE ;114020;13PW     L  SGE  POTENCIA ACTIVA;114020;13PW     L  SGE ;VERDADERO;FALSO
VERDADERO;FALSO;114021;13PQ     L  SGE ;114021;13PQ     L  SGE  POTENCIA REACTIVA;114021;13PQ     L  SGE ;VERDADERO;FALSO
VERDADERO;FALSO;114022;13PQ     L  RHO ;114022;13PQ     L  RHO  POTENCIA REACTIVA;114022;13PQ     L  RHO ;VERDADERO;FALSO
VERDADERO;FALSO;114023;13TEN    B   A  ;114023;13TEN    B   A   TENSION;114023;13TEN    B   A  ;VERDADERO;FALSO
VERDADERO;FALSO;114024;03TEN    B   B  ;114024;03TEN    B   B   TENSION;114024;03TEN    B   B  ;VERDADERO;FALSO
VERDADERO;FALSO;114025;03TEN    B   A  ;114025;03TEN    B   A   TENSION;114025;03TEN    B   A  ;VERDADERO;FALSO
VERDADERO;FALSO;114026;01TEN     TR  02;114026;01TEN     TR  02 TENSION;114026;01TEN     TR  02;VERDADERO;FALSO
VERDADERO;FALSO;114027;01TEN     TR  01;114027;01TEN     TR  01 TENSION;114027;01TEN     TR  01;VERDADERO;FALSO
VERDADERO;FALSO;114028;01CTE    AC  A B;114028;01CTE    AC  A B CORRIENTE;114028;01CTE    AC  A B;VERDADERO;FALSO
VERDADERO;FALSO;114029;03CTE    AC  A B;114029;03CTE    AC  A B CORRIENTE;114029;03CTE    AC  A B;VERDADERO;FALSO
VERDADERO;FALSO;114030;13PW     L  RHO ;114030;13PW     L  RHO  POTENCIA ACTIVA;114030;13PW     L  RHO ;VERDADERO;FALSO
VERDADERO;FALSO;114031;01PQ      TG  21;114031;01PQ      TG  21 POTENCIA REACTIVA;114031;01PQ      TG  21;VERDADERO;FALSO
VERDADERO;FALSO;114032;13CTE    L  SGE ;114032;13CTE    L  SGE  CORRIENTE;114032;13CTE    L  SGE ;VERDADERO;FALSO
VERDADERO;FALSO;114033;01CTE    ALIM 08;114033;01CTE    ALIM 08 CORRIENTE;114033;01CTE    ALIM 08;VERDADERO;FALSO
VERDADERO;FALSO;114034;01CTE   INTER 01;114034;01CTE   INTER 01 CORRIENTE;114034;01CTE   INTER 01;VERDADERO;FALSO
VERDADERO;FALSO;114035;13PW      TR  01;114035;13PW      TR  01 POTENCIA ACTIVA;114035;13PW      TR  01;VERDADERO;FALSO
VERDADERO;FALSO;114036;13PQ      TR  01;114036;13PQ      TR  01 POTENCIA REACTIVA;114036;13PQ      TR  01;VERDADERO;FALSO
VERDADERO;FALSO;114037;13PW      TR  02;114037;13PW      TR  02 POTENCIA ACTIVA;114037;13PW      TR  02;VERDADERO;FALSO
VERDADERO;FALSO;114038;13PQ      TR  02;114038;13PQ      TR  02 POTENCIA REACTIVA;114038;13PQ      TR  02;VERDADERO;FALSO
VERDADERO;FALSO;114041;01PW      TR  01;114041;01PW      TR  01 POTENCIA ACTIVA;114041;01PW      TR  01;VERDADERO;FALSO
VERDADERO;FALSO;114042;01PQ      TR  01;114042;01PQ      TR  01 POTENCIA REACTIVA;114042;01PQ      TR  01;VERDADERO;FALSO
VERDADERO;FALSO;114043;01PW      TR  02;114043;01PW      TR  02 POTENCIA ACTIVA;114043;01PW      TR  02;VERDADERO;FALSO
VERDADERO;FALSO;114044;01PQ      TR  02;114044;01PQ      TR  02 POTENCIA REACTIVA;114044;01PQ      TR  02;VERDADERO;FALSO
VERDADERO;FALSO;114045;03CTE     TR  01;114045;03CTE     TR  01 CORRIENTE;114045;03CTE     TR  01;VERDADERO;FALSO
VERDADERO;FALSO;114046;03CTE     TR  02;114046;03CTE     TR  02 CORRIENTE;114046;03CTE     TR  02;VERDADERO;FALSO
VERDADERO;FALSO;114047;01CTE SA  TG  21;114047;01CTE SA  TG  21 CORRIENTE;114047;01CTE SA  TG  21;VERDADERO;FALSO
VERDADERO;FALSO;114048;01PQ       C  01;114048;01PQ       C  01 POTENCIA REACTIVA;114048;01PQ       C  01;VERDADERO;FALSO
VERDADERO;FALSO;114049;01CTE     CP  01;114049;01CTE     CP  01 CORRIENTE;114049;01CTE     CP  01;VERDADERO;FALSO
VERDADERO;FALSO;114050;01PQ       C  02;114050;01PQ       C  02 POTENCIA REACTIVA;114050;01PQ       C  02;VERDADERO;FALSO
VERDADERO;FALSO;114051;01CTE     CP  02;114051;01CTE     CP  02 CORRIENTE;114051;01CTE     CP  02;VERDADERO;FALSO
VERDADERO;FALSO;114052;77DEM PW      ET;114052;77DEM PW      ET DEMANDA DE POTENCIA ACTIVA;114052;77DEM PW      ET;VERDADERO;FALSO
VERDADERO;FALSO;114053;77DEM PQ      ET;114053;77DEM PQ      ET DEMANDA DE POTENCIA REACTIVA;114053;77DEM PQ      ET;VERDADERO;FALSO
VERDADERO;FALSO;114054;01PW      TG  22;114054;01PW      TG  22 POTENCIA ACTIVA;114054;01PW      TG  22;VERDADERO;FALSO
VERDADERO;FALSO;114055;01PQ      TG  22;114055;01PQ      TG  22 POTENCIA REACTIVA;114055;01PQ      TG  22;VERDADERO;FALSO
VERDADERO;FALSO;114056;13PW     L  LBE ;114056;13PW     L  LBE  POTENCIA ACTIVA;114056;13PW     L  LBE ;VERDADERO;FALSO
VERDADERO;FALSO;114057;13PQ     L  LBE ;114057;13PQ     L  LBE  POTENCIA REACTIVA;114057;13PQ     L  LBE ;VERDADERO;FALSO
VERDADERO;FALSO;114058;13CTE    L  LBE ;114058;13CTE    L  LBE  CORRIENTE;114058;13CTE    L  LBE ;VERDADERO;FALSO
VERDADERO;FALSO;114059;13TEN    L  LBE ;114059;13TEN    L  LBE  TENSION;114059;13TEN    L  LBE ;VERDADERO;FALSO
VERDADERO;FALSO;114065;13QFAL        ET;114065;13QFAL        ET REACTIVO FALTANTE;114065;13QFAL        ET;VERDADERO;FALSO
VERDADERO;FALSO;114070;13CTE     TR  01;114070;13CTE     TR  01 CORRIENTE;114070;13CTE     TR  01;VERDADERO;FALSO
VERDADERO;FALSO;114071;13CTE     TR  02;114071;13CTE     TR  02 CORRIENTE;114071;13CTE     TR  02;VERDADERO;FALSO
VERDADERO;FALSO;114072;01CTE     TR  01;114072;01CTE     TR  01 CORRIENTE;114072;01CTE     TR  01;VERDADERO;FALSO
VERDADERO;FALSO;114073;01CTE     TR  02;114073;01CTE     TR  02 CORRIENTE;114073;01CTE     TR  02;VERDADERO;FALSO
VERDADERO;FALSO;114074;01TEN     B   A ;114074;01TEN     B   A  TENSION;114074;01TEN     B   A ;VERDADERO;FALSO
VERDADERO;FALSO;114075;01TEN     B   B ;114075;01TEN     B   B  TENSION;114075;01TEN     B   B ;VERDADERO;FALSO
VERDADERO;FALSO;115000;03PW      TR  01;115000;03PW      TR  01 POTENCIA ACTIVA;115000;03PW      TR  01;VERDADERO;FALSO
VERDADERO;FALSO;115001;03PQ      TR  01;115001;03PQ      TR  01 POTENCIA REACTIVA;115001;03PQ      TR  01;VERDADERO;FALSO
VERDADERO;FALSO;115002;03PW      TR  02;115002;03PW      TR  02 POTENCIA ACTIVA;115002;03PW      TR  02;VERDADERO;FALSO
VERDADERO;FALSO;115003;03PQ      TR  02;115003;03PQ      TR  02 POTENCIA REACTIVA;115003;03PQ      TR  02;VERDADERO;FALSO
VERDADERO;FALSO;115004;13TEN    L  SGS ;115004;13TEN    L  SGS  TENSION;115004;13TEN    L  SGS ;VERDADERO;FALSO
VERDADERO;FALSO;115005;03TEN     TR  01;115005;03TEN     TR  01 TENSION;115005;03TEN     TR  01;VERDADERO;FALSO
VERDADERO;FALSO;115006;03TEN     TR  02;115006;03TEN     TR  02 TENSION;115006;03TEN     TR  02;VERDADERO;FALSO
VERDADERO;FALSO;115007;01TEN     TR  03;115007;01TEN     TR  03 TENSION;115007;01TEN     TR  03;VERDADERO;FALSO
VERDADERO;FALSO;115009;01CTE     TR  03;115009;01CTE     TR  03 CORRIENTE;115009;01CTE     TR  03;VERDADERO;FALSO
VERDADERO;FALSO;115010;01PW      TR  03;115010;01PW      TR  03 POTENCIA ACTIVA;115010;01PW      TR  03;VERDADERO;FALSO
VERDADERO;FALSO;115011;01PQ      TR  03;115011;01PQ      TR  03 POTENCIA REACTIVA;115011;01PQ      TR  03;VERDADERO;FALSO
VERDADERO;FALSO;115012;13PW     L  SGE ;115012;13PW     L  SGE  POTENCIA ACTIVA;115012;13PW     L  SGE ;VERDADERO;FALSO
VERDADERO;FALSO;115013;13PQ     L  SGE ;115013;13PQ     L  SGE  POTENCIA REACTIVA;115013;13PQ     L  SGE ;VERDADERO;FALSO
VERDADERO;FALSO;115014;01CTE     TR  01;115014;01CTE     TR  01 CORRIENTE;115014;01CTE     TR  01;VERDADERO;FALSO
VERDADERO;FALSO;115015;01CTE     TR  02;115015;01CTE     TR  02 CORRIENTE;115015;01CTE     TR  02;VERDADERO;FALSO
VERDADERO;FALSO;115016;13CTE    L  SGS ;115016;13CTE    L  SGS  CORRIENTE;115016;13CTE    L  SGS ;VERDADERO;FALSO
VERDADERO;FALSO;115017;13CTE    L  SCO ;115017;13CTE    L  SCO  CORRIENTE;115017;13CTE    L  SCO ;VERDADERO;FALSO
VERDADERO;FALSO;115018;13TEN    B   A  ;115018;13TEN    B   A   TENSION;115018;13TEN    B   A  ;VERDADERO;FALSO
VERDADERO;FALSO;115019;13PW     L  SCO ;115019;13PW     L  SCO  POTENCIA ACTIVA;115019;13PW     L  SCO ;VERDADERO;FALSO
VERDADERO;FALSO;115020;13PW     L  SGS ;115020;13PW     L  SGS  POTENCIA ACTIVA;115020;13PW     L  SGS ;VERDADERO;FALSO
VERDADERO;FALSO;115021;01CTE    AC  A B;115021;01CTE    AC  A B CORRIENTE;115021;01CTE    AC  A B;VERDADERO;FALSO
VERDADERO;FALSO;115022;13PQ     L  SCO ;115022;13PQ     L  SCO  POTENCIA REACTIVA;115022;13PQ     L  SCO ;VERDADERO;FALSO
VERDADERO;FALSO;115023;13PQ     L  SGS ;115023;13PQ     L  SGS  POTENCIA REACTIVA;115023;13PQ     L  SGS ;VERDADERO;FALSO
VERDADERO;FALSO;115024;01CTE    AC  B C;115024;01CTE    AC  B C CORRIENTE;115024;01CTE    AC  B C;VERDADERO;FALSO
VERDADERO;FALSO;115025;01TEN     TR  02;115025;01TEN     TR  02 TENSION;115025;01TEN     TR  02;VERDADERO;FALSO
VERDADERO;FALSO;115026;03TEN    B   A  ;115026;03TEN    B   A   TENSION;115026;03TEN    B   A  ;VERDADERO;FALSO
VERDADERO;FALSO;115027;01CTE BCO CP  01;115027;01CTE BCO CP  01 CORRIENTE;115027;01CTE BCO CP  01;VERDADERO;FALSO
VERDADERO;FALSO;115028;13PW      TR  01;115028;13PW      TR  01 POTENCIA ACTIVA;115028;13PW      TR  01;VERDADERO;FALSO
VERDADERO;FALSO;115029;13PQ      TR  01;115029;13PQ      TR  01 POTENCIA REACTIVA;115029;13PQ      TR  01;VERDADERO;FALSO
VERDADERO;FALSO;115030;13PW      TR  02;115030;13PW      TR  02 POTENCIA ACTIVA;115030;13PW      TR  02;VERDADERO;FALSO
VERDADERO;FALSO;115031;13PQ      TR  02;115031;13PQ      TR  02 POTENCIA REACTIVA;115031;13PQ      TR  02;VERDADERO;FALSO
VERDADERO;FALSO;115034;01PW      TR  01;115034;01PW      TR  01 POTENCIA ACTIVA;115034;01PW      TR  01;VERDADERO;FALSO
VERDADERO;FALSO;115035;01PQ      TR  01;115035;01PQ      TR  01 POTENCIA REACTIVA;115035;01PQ      TR  01;VERDADERO;FALSO
VERDADERO;FALSO;115036;01PW      TR  02;115036;01PW      TR  02 POTENCIA ACTIVA;115036;01PW      TR  02;VERDADERO;FALSO
VERDADERO;FALSO;115037;01PQ      TR  02;115037;01PQ      TR  02 POTENCIA REACTIVA;115037;01PQ      TR  02;VERDADERO;FALSO
VERDADERO;FALSO;115038;03CTE     TR  01;115038;03CTE     TR  01 CORRIENTE;115038;03CTE     TR  01;VERDADERO;FALSO
VERDADERO;FALSO;115039;03CTE     TR  02;115039;03CTE     TR  02 CORRIENTE;115039;03CTE     TR  02;VERDADERO;FALSO
VERDADERO;FALSO;115040;01CTE     ALIM 6;115040;01CTE     ALIM 6 CORRIENTE;115040;01CTE     ALIM 6;VERDADERO;FALSO
VERDADERO;FALSO;115041;01CTE    DIST 32;115041;01CTE    DIST 32 CORRIENTE;115041;01CTE    DIST 32;VERDADERO;FALSO
VERDADERO;FALSO;115042;13TEN    L  SGE ;115042;13TEN    L  SGE  TENSION;115042;13TEN    L  SGE ;VERDADERO;FALSO
VERDADERO;FALSO;115043;01CTE   DIST  27;115043;01CTE   DIST  27 CORRIENTE;115043;01CTE   DIST  27;VERDADERO;FALSO
VERDADERO;FALSO;115044;13TEN    L  SCO ;115044;13TEN    L  SCO  TENSION;115044;13TEN    L  SCO ;VERDADERO;FALSO
VERDADERO;FALSO;115045;13CTE    L  SGE ;115045;13CTE    L  SGE  CORRIENTE;115045;13CTE    L  SGE ;VERDADERO;FALSO
VERDADERO;FALSO;115046;01CTE   DIST  29;115046;01CTE   DIST  29 CORRIENTE;115046;01CTE   DIST  29;VERDADERO;FALSO
VERDADERO;FALSO;115047;01CTE    RESERVA;115047;01CTE    RESERVA CORRIENTE;115047;01CTE    RESERVA;VERDADERO;FALSO
VERDADERO;FALSO;115048;01TEN     TR  01;115048;01TEN     TR  01 TENSION;115048;01TEN     TR  01;VERDADERO;FALSO
VERDADERO;FALSO;115049;01CTE   RESERVA1;115049;01CTE   RESERVA1 CORRIENTE;115049;01CTE   RESERVA1;VERDADERO;FALSO
VERDADERO;FALSO;115050;01CTE   DIST 107;115050;01CTE   DIST 107 CORRIENTE;115050;01CTE   DIST 107;VERDADERO;FALSO
VERDADERO;FALSO;115051;01CTE   DIST  30;115051;01CTE   DIST  30 CORRIENTE;115051;01CTE   DIST  30;VERDADERO;FALSO
VERDADERO;FALSO;115052;01CTE   DIST 105;115052;01CTE   DIST 105 CORRIENTE;115052;01CTE   DIST 105;VERDADERO;FALSO
VERDADERO;FALSO;115053;01CTE   DIST  26;115053;01CTE   DIST  26 CORRIENTE;115053;01CTE   DIST  26;VERDADERO;FALSO
VERDADERO;FALSO;115054;01CTE   DIST  28;115054;01CTE   DIST  28 CORRIENTE;115054;01CTE   DIST  28;VERDADERO;FALSO
VERDADERO;FALSO;115055;01CTE   DIST  31;115055;01CTE   DIST  31 CORRIENTE;115055;01CTE   DIST  31;VERDADERO;FALSO
VERDADERO;FALSO;115056;13CTE     TR  01;115056;13CTE     TR  01 CORRIENTE;115056;13CTE     TR  01;VERDADERO;FALSO
VERDADERO;FALSO;115057;13CTE     TR  02;115057;13CTE     TR  02 CORRIENTE;115057;13CTE     TR  02;VERDADERO;FALSO
VERDADERO;FALSO;115059;77DEM PW      ET;115059;77DEM PW      ET DEMANDA DE POTENCIA ACTIVA;115059;77DEM PW      ET;VERDADERO;FALSO
VERDADERO;FALSO;115060;77DEM PQ      ET;115060;77DEM PQ      ET DEMANDA DE POTENCIA REACTIVA;115060;77DEM PQ      ET;VERDADERO;FALSO
VERDADERO;FALSO;115062;13QFAL        ET;115062;13QFAL        ET REACTIVO FALTANTE;115062;13QFAL        ET;VERDADERO;FALSO
VERDADERO;FALSO;115063;13PW      TR  03;115063;13PW      TR  03 POTENCIA ACTIVA;115063;13PW      TR  03;VERDADERO;FALSO
VERDADERO;FALSO;115064;13PQ     TR  03 ;115064;13PQ     TR  03  POTENCIA REACTIVA;115064;13PQ     TR  03 ;VERDADERO;FALSO
VERDADERO;FALSO;115065;13CTE     TR  03;115065;13CTE     TR  03 CORRIENTE;115065;13CTE     TR  03;VERDADERO;FALSO
VERDADERO;FALSO;115066;01CTE    AC   03;115066;01CTE    AC   03 CORRIENTE;115066;01CTE    AC   03;VERDADERO;FALSO
VERDADERO;FALSO;115067;01CTE   SALIDA 1;115067;01CTE   SALIDA 1 CORRIENTE;115067;01CTE   SALIDA 1;VERDADERO;FALSO
VERDADERO;FALSO;115068;01CTE   SALIDA 2;115068;01CTE   SALIDA 2 CORRIENTE;115068;01CTE   SALIDA 2;VERDADERO;FALSO
VERDADERO;FALSO;115069;01CTE   SALIDA 3;115069;01CTE   SALIDA 3 CORRIENTE;115069;01CTE   SALIDA 3;VERDADERO;FALSO
VERDADERO;FALSO;115070;01CTE   SALIDA 4;115070;01CTE   SALIDA 4 CORRIENTE;115070;01CTE   SALIDA 4;VERDADERO;FALSO
VERDADERO;FALSO;115071;01CTE   SALIDA 5;115071;01CTE   SALIDA 5 CORRIENTE;115071;01CTE   SALIDA 5;VERDADERO;FALSO
VERDADERO;FALSO;115072;01TEN     B   A ;115072;01TEN     B   A  TENSION;115072;01TEN     B   A ;VERDADERO;FALSO
VERDADERO;FALSO;115073;01TEN     B   B ;115073;01TEN     B   B  TENSION;115073;01TEN     B   B ;VERDADERO;FALSO
VERDADERO;FALSO;115074;01TEN     B   C ;115074;01TEN     B   C  TENSION;115074;01TEN     B   C ;VERDADERO;FALSO
VERDADERO;FALSO;116000;13PW     L  SCE ;116000;13PW     L  SCE  POTENCIA ACTIVA;116000;13PW     L  SCE ;VERDADERO;FALSO
VERDADERO;FALSO;116001;13PQ     L  SCE ;116001;13PQ     L  SCE  POTENCIA REACTIVA;116001;13PQ     L  SCE ;VERDADERO;FALSO
VERDADERO;FALSO;116002;13CTE    L  SCE ;116002;13CTE    L  SCE  CORRIENTE;116002;13CTE    L  SCE ;VERDADERO;FALSO
VERDADERO;FALSO;116003;13TEN    L  SCE ;116003;13TEN    L  SCE  TENSION;116003;13TEN    L  SCE ;VERDADERO;FALSO
VERDADERO;FALSO;116004;13PW     L  SAN ;116004;13PW     L  SAN  POTENCIA ACTIVA;116004;13PW     L  SAN ;VERDADERO;FALSO
VERDADERO;FALSO;116005;13PQ     L  SAN ;116005;13PQ     L  SAN  POTENCIA REACTIVA;116005;13PQ     L  SAN ;VERDADERO;FALSO
VERDADERO;FALSO;116006;13CTE    L  SAN ;116006;13CTE    L  SAN  CORRIENTE;116006;13CTE    L  SAN ;VERDADERO;FALSO
VERDADERO;FALSO;116007;13TEN    L  SAN ;116007;13TEN    L  SAN  TENSION;116007;13TEN    L  SAN ;VERDADERO;FALSO
VERDADERO;FALSO;116008;13PW     L  LOR ;116008;13PW     L  LOR  POTENCIA ACTIVA;116008;13PW     L  LOR ;VERDADERO;FALSO
VERDADERO;FALSO;116009;13PQ     L  LOR ;116009;13PQ     L  LOR  POTENCIA REACTIVA;116009;13PQ     L  LOR ;VERDADERO;FALSO
VERDADERO;FALSO;116010;13CTE    L  LOR ;116010;13CTE    L  LOR  CORRIENTE;116010;13CTE    L  LOR ;VERDADERO;FALSO
VERDADERO;FALSO;116011;13TEN    L  LOR ;116011;13TEN    L  LOR  TENSION;116011;13TEN    L  LOR ;VERDADERO;FALSO
VERDADERO;FALSO;116012;13PW     AC A B ;116012;13PW     AC A B  POTENCIA ACTIVA;116012;13PW     AC A B ;VERDADERO;FALSO
VERDADERO;FALSO;116013;13PQ     AC A B ;116013;13PQ     AC A B  POTENCIA REACTIVA;116013;13PQ     AC A B ;VERDADERO;FALSO
VERDADERO;FALSO;116014;13CTE    AC A B ;116014;13CTE    AC A B  CORRIENTE;116014;13CTE    AC A B ;VERDADERO;FALSO
VERDADERO;FALSO;116015;13PW      TR  01;116015;13PW      TR  01 POTENCIA ACTIVA;116015;13PW      TR  01;VERDADERO;FALSO
VERDADERO;FALSO;116016;13PQ      TR  01;116016;13PQ      TR  01 POTENCIA REACTIVA;116016;13PQ      TR  01;VERDADERO;FALSO
VERDADERO;FALSO;116017;13CTE     TR  01;116017;13CTE     TR  01 CORRIENTE;116017;13CTE     TR  01;VERDADERO;FALSO
VERDADERO;FALSO;116019;13PW      TR  02;116019;13PW      TR  02 POTENCIA ACTIVA;116019;13PW      TR  02;VERDADERO;FALSO
VERDADERO;FALSO;116020;13PQ      TR  02;116020;13PQ      TR  02 POTENCIA REACTIVA;116020;13PQ      TR  02;VERDADERO;FALSO
VERDADERO;FALSO;116021;13CTE     TR  02;116021;13CTE     TR  02 CORRIENTE;116021;13CTE     TR  02;VERDADERO;FALSO
VERDADERO;FALSO;116023;01PW      TR  01;116023;01PW      TR  01 POTENCIA ACTIVA;116023;01PW      TR  01;VERDADERO;FALSO
VERDADERO;FALSO;116024;01PQ      TR  01;116024;01PQ      TR  01 POTENCIA REACTIVA;116024;01PQ      TR  01;VERDADERO;FALSO
VERDADERO;FALSO;116025;01CTE     TR  01;116025;01CTE     TR  01 CORRIENTE;116025;01CTE     TR  01;VERDADERO;FALSO
VERDADERO;FALSO;116026;01TEN     TR  01;116026;01TEN     TR  01 TENSION;116026;01TEN     TR  01;VERDADERO;FALSO
VERDADERO;FALSO;116027;01PW      TR  02;116027;01PW      TR  02 POTENCIA ACTIVA;116027;01PW      TR  02;VERDADERO;FALSO
VERDADERO;FALSO;116028;01PQ      TR  02;116028;01PQ      TR  02 POTENCIA REACTIVA;116028;01PQ      TR  02;VERDADERO;FALSO
VERDADERO;FALSO;116029;01CTE     TR  02;116029;01CTE     TR  02 CORRIENTE;116029;01CTE     TR  02;VERDADERO;FALSO
