135016,"13PW     L  MIN  ",132,"Linea","P","I","SJU","SAN JUANCITO","JUJUY","NORTE"
135017,"13PW     L  GUE  ",132,"Linea","P","I","SJU","SAN JUANCITO","JUJUY","NORTE"
135018,"13PW     L  PAL  ",132,"Linea","P","I","SJU","SAN JUANCITO","JUJUY","NORTE"
135019,"13PW     L  SPE  ",132,"Linea","P","I","SJU","SAN JUANCITO","JUJUY","NORTE"
135020,"13PQ     L  MIN  ",132,"Linea","Q","I","SJU","SAN JUANCITO","JUJUY","NORTE"
135021,"13PQ     L  GUE  ",132,"Linea","Q","I","SJU","SAN JUANCITO","JUJUY","NORTE"
135022,"13PQ     L  PAL  ",132,"Linea","Q","I","SJU","SAN JUANCITO","JUJUY","NORTE"
135023,"13PQ     L  SPE  ",132,"Linea","Q","I","SJU","SAN JUANCITO","JUJUY","NORTE"
135024,"13TEN     B   P  ",132,"Barra","Tensión",,"SJU","SAN JUANCITO","JUJUY","NORTE"
135025,"03TEN     TR  01 ",33,"Transformador","Tensión",,"SJU","SAN JUANCITO","JUJUY","NORTE"
135026,"03CTE    CANADAS ",33,"Distribuidor","Corriente",,"SJU","SAN JUANCITO","JUJUY","NORTE"
135027,"03CTE     PERICO ",33,"Distribuidor","Corriente",,"SJU","SAN JUANCITO","JUJUY","NORTE"
135028,"13PW      TR  01 ",132,"Transformador","P","T","SJU","SAN JUANCITO","JUJUY","NORTE"
135029,"13PQ      TR  01 ",132,"Transformador","Q","T","SJU","SAN JUANCITO","JUJUY","NORTE"
135030,"03CTE     TR  01 ",33,"Transformador","Corriente",,"SJU","SAN JUANCITO","JUJUY","NORTE"
135031,"13RBC     TR  01 ",132,"Transformador","Punto de RBC",,"SJU","SAN JUANCITO","JUJUY","NORTE"
135032,"13RBC     TR  02 ",132,"Transformador","Punto de RBC",,"SJU","SAN JUANCITO","JUJUY","NORTE"
135033,"03TEN     TR  02 ",33,"Transformador","Tensión",,"SJU","SAN JUANCITO","JUJUY","NORTE"
135034,"03PW      TR  01 ",33,"Transformador","P","T","SJU","SAN JUANCITO","JUJUY","NORTE"
135035,"03PQ      TR  01 ",33,"Transformador","Q","T","SJU","SAN JUANCITO","JUJUY","NORTE"
135036,"13CTE     TR  01 ",132,"Transformador","Corriente",,"SJU","SAN JUANCITO","JUJUY","NORTE"
135038,"13QFAL        ET ",132,"Reactivo Faltante","Q",,"SJU","SAN JUANCITO","JUJUY","NORTE"
135039,"13TEN     B   T  ",132,"Barra","Tensión",,"SJU","SAN JUANCITO","JUJUY","NORTE"
135040,"03TEN     B   A  ",33,"Barra","Tensión",,"SJU","SAN JUANCITO","JUJUY","NORTE"
135041,"03TEN     B   B  ",33,"Barra","Tensión",,"SJU","SAN JUANCITO","JUJUY","NORTE"
136000,"01CTE CHANCHILLO ","13,2","Distribuidor","Corriente",,"PAL","PALPALA","JUJUY","NORTE"
136001,"01CTE     CP  01 ","13,2","Distribuidor","Corriente",,"PAL","PALPALA","JUJUY","NORTE"
136002,"01CTE 25 DE MAYO ","13,2","Distribuidor","Corriente",,"PAL","PALPALA","JUJUY","NORTE"
136003,"01CTE    FLORIDA ","13,2","Distribuidor","Corriente",,"PAL","PALPALA","JUJUY","NORTE"
136004,"01CTE     GUEMES ","13,2","Distribuidor","Corriente",,"PAL","PALPALA","JUJUY","NORTE"
136005,"03PQ       ZAPLA ",33,"Distribuidor","Q",,"PAL","PALPALA","JUJUY","NORTE"
136006,"01PW      TG  22 ","13,2","Generación"," "," ","PAL","PALPALA","JUJUY","NORTE"
136007,"01PQ      TG  22 ","13,2","Generación","Q","G","PAL","PALPALA","JUJUY","NORTE"
136008,"13PW     L  SJU  ",132,"Linea","P","I","PAL","PALPALA","JUJUY","NORTE"
136009,"13PQ     L  SJU  ",132,"Linea","Q","I","PAL","PALPALA","JUJUY","NORTE"
136010,"13CTE    L  SJU  ",132,"Linea","Corriente",,"PAL","PALPALA","JUJUY","NORTE"
136011,"13PW     L  JES  ",132,"Linea","P","I","PAL","PALPALA","JUJUY","NORTE"
136012,"13PQ     L  JES  ",132,"Linea","Q","I","PAL","PALPALA","JUJUY","NORTE"
136013,"13CTE    L  JES  ",132,"Linea","Corriente",,"PAL","PALPALA","JUJUY","NORTE"
136014,"13PW      TR  01 ",132,"Transformador","P","T","PAL","PALPALA","JUJUY","NORTE"
136015,"13PQ      TR  01 ",132,"Transformador","Q","T","PAL","PALPALA","JUJUY","NORTE"
136016,"13CTE     TR  01 ",132,"Transformador","Corriente",,"PAL","PALPALA","JUJUY","NORTE"
136017,"01PW      TR  02 ","13,2","Transformador","P","T","PAL","PALPALA","JUJUY","NORTE"
136018,"01PQ      TR  02 ","13,2","Transformador","Q","T","PAL","PALPALA","JUJUY","NORTE"
136019,"01CTE     TR  02 ","13,2","Transformador","Corriente",,"PAL","PALPALA","JUJUY","NORTE"
136020,"03PW      TR  01 ",33,"Transformador","P","T","PAL","PALPALA","JUJUY","NORTE"
136021,"03PQ      TR  01 ",33,"Transformador","Q","T","PAL","PALPALA","JUJUY","NORTE"
136022,"03CTE     TR  01 ",33,"Transformador","Corriente",,"PAL","PALPALA","JUJUY","NORTE"
136023,"13RBC     TR  01 ",132,"Transformador","Punto de RBC",,"PAL","PALPALA","JUJUY","NORTE"
136024,"13PW      TR  02 ",132,"Transformador","P","T","PAL","PALPALA","JUJUY","NORTE"
136025,"13PQ      TR  02 ",132,"Transformador","Q","T","PAL","PALPALA","JUJUY","NORTE"
136026,"13CTE     TR  02 ",132,"Transformador","Corriente",,"PAL","PALPALA","JUJUY","NORTE"
136027,"03PW      TR  02 ",33,"Transformador","P","T","PAL","PALPALA","JUJUY","NORTE"
136028,"03PQ      TR  02 ",33,"Transformador","Q","T","PAL","PALPALA","JUJUY","NORTE"
136029,"03CTE     TR  02 ",33,"Transformador","Corriente",,"PAL","PALPALA","JUJUY","NORTE"
136030,"13RBC     TR  02 ",132,"Transformador","Punto de RBC",,"PAL","PALPALA","JUJUY","NORTE"
136031,"13TEN     B   P  ",132,"Barra","Tensión",,"PAL","PALPALA","JUJUY","NORTE"
136032,"D        RESERVA ",,"Reserva","Corriente",,"PAL","PALPALA","JUJUY","NORTE"
136033,"03TEN     TR  01 ",33,"Transformador","Tensión",,"PAL","PALPALA","JUJUY","NORTE"
136034,"03TEN     TR  02 ",33,"Transformador","Tensión",,"PAL","PALPALA","JUJUY","NORTE"
136035,"01TEN     TR  01 ","13,2","Transformador","Tensión",,"PAL","PALPALA","JUJUY","NORTE"
136036,"01TEN     TR  02 ","13,2","Transformador","Tensión",,"PAL","PALPALA","JUJUY","NORTE"
136037,"01CTE     TR  01 ","13,2","Transformador","Corriente",,"PAL","PALPALA","JUJUY","NORTE"
136038,"03CTE   CELULOSA ",33,"Distribuidor","Corriente",,"PAL","PALPALA","JUJUY","NORTE"
136039,"03PW       ZAPLA ",33,"Distribuidor","P",,"PAL","PALPALA","JUJUY","NORTE"
136040,"03CTE METALURGIC ",33,"Distribuidor","Corriente",,"PAL","PALPALA","JUJUY","NORTE"
136041,"01PW      TR  01 ","13,2","Transformador","P","T","PAL","PALPALA","JUJUY","NORTE"
136042,"01PQ      TR  01 ","13,2","Transformador","Q","T","PAL","PALPALA","JUJUY","NORTE"
136043,"13CTE    AC  A B ",132,"Acoplamiento","Corriente",,"PAL","PALPALA","JUJUY","NORTE"
136047,"13QFAL        ET ",132,"Reactivo Faltante","Q",,"PAL","PALPALA","JUJUY","NORTE"
136048,"01CTE     NE  01 ","13,2","Distribuidor","Corriente",,"PAL","PALPALA","JUJUY","NORTE"
136049,"13TEN     B   T  ",132,"Barra","Tensión",,"PAL","PALPALA","JUJUY","NORTE"
136050,"03TEN     B   A  ",33,"Barra","Tensión",,"PAL","PALPALA","JUJUY","NORTE"
136051,"03TEN     B   B  ",33,"Barra","Tensión",,"PAL","PALPALA","JUJUY","NORTE"
136052,"01TEN     B   A  ","13,2","Barra","Tensión",,"PAL","PALPALA","JUJUY","NORTE"
136053,"01TEN     B   B  ","13,2","Barra","Tensión",,"PAL","PALPALA","JUJUY","NORTE"
137000,"13CTE    L  JES  ",132,"Linea","Corriente",,"JSU","JUJUY SUR","JUJUY","NORTE"
137001,"13PW     L  JES  ",132,"Linea","P","I","JSU","JUJUY SUR","JUJUY","NORTE"
137002,"13PQ     L  JES  ",132,"Linea","Q","I","JSU","JUJUY SUR","JUJUY","NORTE"
137003,"13DIS FA L  JES  ",132,"Distancia","km",,"JSU","JUJUY SUR","JUJUY","NORTE"
137004,"13CTE    L  LMA  ",132,"Linea","Corriente",,"JSU","JUJUY SUR","JUJUY","NORTE"
137005,"13PW     L  LMA  ",132,"Linea","P","I","JSU","JUJUY SUR","JUJUY","NORTE"
137006,"13PQ     L  LMA  ",132,"Linea","Q","I","JSU","JUJUY SUR","JUJUY","NORTE"
137007,"13DIS FA L  LMA  ",132,"Distancia","km",,"JSU","JUJUY SUR","JUJUY","NORTE"
137008,"01TEN     B   A  ","13,2","Barra","Tensión",,"JSU","JUJUY SUR","JUJUY","NORTE"
137009,"01TEN     B   B  ","13,2","Barra","Tensión",,"JSU","JUJUY SUR","JUJUY","NORTE"
137010,"13FRE    SISTEMA ",132,"Frecuencia","Frecuencia",,"JSU","JUJUY SUR","JUJUY","NORTE"
137013,"13TEN     B   P  ",132,"Barra","Tensión",,"JSU","JUJUY SUR","JUJUY","NORTE"
137014,"13CTE     TR  01 ",132,"Transformador","Corriente",,"JSU","JUJUY SUR","JUJUY","NORTE"
137015,"13PW      TR  01 ",132,"Transformador","P","T","JSU","JUJUY SUR","JUJUY","NORTE"
137016,"13PQ      TR  01 ",132,"Transformador","Q","T","JSU","JUJUY SUR","JUJUY","NORTE"
137017,"03CTE     TR  01 ",33,"Transformador","Corriente",,"JSU","JUJUY SUR","JUJUY","NORTE"
137018,"03PW      TR  01 ",33,"Transformador","P","T","JSU","JUJUY SUR","JUJUY","NORTE"
137019,"03PQ      TR  01 ",33,"Transformador","Q","T","JSU","JUJUY SUR","JUJUY","NORTE"
137020,"01CTE     TR  01 ","13,2","Transformador","Corriente",,"JSU","JUJUY SUR","JUJUY","NORTE"
137021,"01PW      TR  01 ","13,2","Transformador","P","T","JSU","JUJUY SUR","JUJUY","NORTE"
137022,"01PQ      TR  01 ","13,2","Transformador","Q","T","JSU","JUJUY SUR","JUJUY","NORTE"
137023,"13RBC     TR  01 ",132,"Transformador","Punto de RBC",,"JSU","JUJUY SUR","JUJUY","NORTE"
137024,"13CTE     TR  02 ",132,"Transformador","Corriente",,"JSU","JUJUY SUR","JUJUY","NORTE"
137025,"13PW      TR  02 ",132,"Transformador","P","T","JSU","JUJUY SUR","JUJUY","NORTE"
137026,"13PQ      TR  02 ",132,"Transformador","Q","T","JSU","JUJUY SUR","JUJUY","NORTE"
137027,"03CTE     TR  02 ",33,"Transformador","Corriente",,"JSU","JUJUY SUR","JUJUY","NORTE"
137028,"03PW      TR  02 ",33,"Transformador","P","T","JSU","JUJUY SUR","JUJUY","NORTE"
137029,"03PQ      TR  02 ",33,"Transformador","Q","T","JSU","JUJUY SUR","JUJUY","NORTE"
137030,"01CTE     TR  02 ","13,2","Transformador","Corriente",,"JSU","JUJUY SUR","JUJUY","NORTE"
137031,"01PW      TR  02 ","13,2","Transformador","P","T","JSU","JUJUY SUR","JUJUY","NORTE"
137032,"01PQ      TR  02 ","13,2","Transformador","Q","T","JSU","JUJUY SUR","JUJUY","NORTE"
137033,"13RBC     TR  02 ",132,"Transformador","Punto de RBC",,"JSU","JUJUY SUR","JUJUY","NORTE"
137034,"03CTE       ESTE ",33,"Distribuidor","Corriente",,"JSU","JUJUY SUR","JUJUY","NORTE"
137035,"03CTE S SALVADOR ",33,"Distribuidor","Corriente",,"JSU","JUJUY SUR","JUJUY","NORTE"
137037,"03CTE    L  REY  ",33,"Generación","Corriente",,"JSU","JUJUY SUR","JUJUY","NORTE"
137038,"03PW     L  REY  ",33,"Distribuidor","P"," ","JSU","JUJUY SUR","JUJUY","NORTE"
137039,"03PQ     L  REY  ",33,"Generación","Q","G","JSU","JUJUY SUR","JUJUY","NORTE"
137040,"03TEN     B   A  ",33,"Barra","Tensión",,"JSU","JUJUY SUR","JUJUY","NORTE"
137041,"03TEN     B   B  ",33,"Barra","Tensión",,"JSU","JUJUY SUR","JUJUY","NORTE"
137042,"01CTE     CUYAYA ","13,2","Distribuidor","Corriente",,"JSU","JUJUY SUR","JUJUY","NORTE"
137043,"01CTE     MORENO ","13,2","Distribuidor","Corriente",,"JSU","JUJUY SUR","JUJUY","NORTE"
137044,"01CTE CASTENIEDA ","13,2","Distribuidor","Corriente",,"JSU","JUJUY SUR","JUJUY","NORTE"
137045,"01CTE    GORRITI ","13,2","Distribuidor","Corriente",,"JSU","JUJUY SUR","JUJUY","NORTE"
137046,"01CTE LOS ALISOS ","13,2","Distribuidor","Corriente",,"JSU","JUJUY SUR","JUJUY","NORTE"
137047,"01CTE      LUJAN ","13,2","Distribuidor","Corriente",,"JSU","JUJUY SUR","JUJUY","NORTE"
137048,"01CTE   AZOPARDO ","13,2","Distribuidor","Corriente",,"JSU","JUJUY SUR","JUJUY","NORTE"
137049,"01CTE SANTA RITA ","13,2","Distribuidor","Corriente",,"JSU","JUJUY SUR","JUJUY","NORTE"
137050,"01CTE    RESERVA ","13,2","Reserva","Corriente",,"JSU","JUJUY SUR","JUJUY","NORTE"
137053,"13QFAL        ET ",132,"Reactivo Faltante","Q",,"JSU","JUJUY SUR","JUJUY","NORTE"
137060,"03PW     G1  REY ",33,"Generación","P","G","JSU","JUJUY SUR","JUJUY","NORTE"
137061,"03PQ     G1  REY ",33,"Generación","Q","G","JSU","JUJUY SUR","JUJUY","NORTE"
137062,"03PW     G2  REY ",33,"Generación","P","G","JSU","JUJUY SUR","JUJUY","NORTE"
137063,"03PQ     G2  REY ",33,"Generación","Q","G","JSU","JUJUY SUR","JUJUY","NORTE"
137064,"03GEN PW      ET ",33,"Generación","PG","G","JSU","JUJUY SUR","JUJUY","NORTE"
137065,"03GEN PQ      ET ",33,"Generación","Q","G","JSU","JUJUY SUR","JUJUY","NORTE"
137066,"13TEN     B   T  ",132,"Barra","Tensión",,"JSU","JUJUY SUR","JUJUY","NORTE"
138000,"13PW     L1 GUE  ",132,"Linea","P","I","COB","COBOS","SALTA","NORTE"
138001,"13PQ     L1 GUE  ",132,"Linea","Q","I","COB","COBOS","SALTA","NORTE"
138002,"13CTE    L1 GUE  ",132,"Linea","Corriente",,"COB","COBOS","SALTA","NORTE"
138003,"13TEN    L1 GUE  ",132,"Linea","Tensión",,"COB","COBOS","SALTA","NORTE"
138004,"13PW     L2 GUE  ",132,"Linea","P","I","COB","COBOS","SALTA","NORTE"
138005,"13PQ     L2 GUE  ",132,"Linea","Q","I","COB","COBOS","SALTA","NORTE"
138006,"13CTE    L2 GUE  ",132,"Linea","Corriente",,"COB","COBOS","SALTA","NORTE"
138007,"13TEN    L2 GUE  ",132,"Linea","Tensión",,"COB","COBOS","SALTA","NORTE"
138008,"13PW     L  MET  ",132,"Linea","P","I","COB","COBOS","SALTA","NORTE"
138009,"13PQ     L  MET  ",132,"Linea","Q","I","COB","COBOS","SALTA","NORTE"
138010,"13CTE    L  MET  ",132,"Linea","Corriente",,"COB","COBOS","SALTA","NORTE"
138011,"13TEN    L  MET  ",132,"Linea","Tensión",,"COB","COBOS","SALTA","NORTE"
138012,"13PW     L  ROS  ",132,"Linea","P","I","COB","COBOS","SALTA","NORTE"
138013,"13PQ     L  ROS  ",132,"Linea","Q","I","COB","COBOS","SALTA","NORTE"
138014,"13CTE    L  ROS  ",132,"Linea","Corriente",,"COB","COBOS","SALTA","NORTE"
138015,"13TEN    L  ROS  ",132,"Linea","Tensión",,"COB","COBOS","SALTA","NORTE"
138016,"13CTE    AC  A B ",132,"Acoplamiento","Corriente",,"COB","COBOS","SALTA","NORTE"
138017,"13TEN    B   A   ",132,"Barra","Tensión",,"COB","COBOS","SALTA","NORTE"
138018,"13TEN    B   B   ",132,"Barra","Tensión",,"COB","COBOS","SALTA","NORTE"
138019,"13PW      TR  01 ",132,"Transformador","P","T","COB","COBOS","SALTA","NORTE"
138020,"13PQ      TR  01 ",132,"Transformador","Q","T","COB","COBOS","SALTA","NORTE"
138021,"13CTE     TR  01 ",132,"Transformador","Corriente",,"COB","COBOS","SALTA","NORTE"
138022,"13TEN     TR  01 ",132,"Transformador","Tensión",,"COB","COBOS","SALTA","NORTE"
138023,"13DIS FA L1 GUE  ",132,"Distancia","km",,"COB","COBOS","SALTA","NORTE"
138024,"13DIS FA L2 GUE  ",132,"Distancia","km",,"COB","COBOS","SALTA","NORTE"
138025,"13DIS FA L  MET  ",132,"Distancia","km",,"COB","COBOS","SALTA","NORTE"
138026,"13DIS FA L  ROS  ",132,"Distancia","km",,"COB","COBOS","SALTA","NORTE"
138027,"13PW     L  SES  ",132,"Linea","P","I","COB","COBOS","SALTA","NORTE"
138028,"13PQ     L  SES  ",132,"Linea","Q","I","COB","COBOS","SALTA","NORTE"
138029,"13CTE    L  SES  ",132,"Linea","Corriente",,"COB","COBOS","SALTA","NORTE"
138030,"13TEN    L  SES  ",132,"Linea","Tensión",,"COB","COBOS","SALTA","NORTE"
138031,"13DIS FA L  SES  ",132,"Distancia","km",,"COB","COBOS","SALTA","NORTE"
139000,"13PW     L  CCO  ",132,"Linea","P","I","SES","SALTA ESTE","SALTA","NORTE"
139001,"13PQ     L  CCO  ",132,"Linea","Q","I","SES","SALTA ESTE","SALTA","NORTE"
139002,"13CTE    L  CCO  ",132,"Linea","Corriente",,"SES","SALTA ESTE","SALTA","NORTE"
139003,"13PW     L  SSU  ",132,"Linea","P","I","SES","SALTA ESTE","SALTA","NORTE"
139004,"13PQ     L  SSU  ",132,"Linea","Q","I","SES","SALTA ESTE","SALTA","NORTE"
139005,"13CTE    L  SSU  ",132,"Linea","Corriente",,"SES","SALTA ESTE","SALTA","NORTE"
139006,"13PW      TR  01 ",132,"Transformador","P","T","SES","SALTA ESTE","SALTA","NORTE"
139007,"13PQ      TR  01 ",132,"Transformador","Q","T","SES","SALTA ESTE","SALTA","NORTE"
139008,"13CTE     TR  01 ",132,"Transformador","Corriente",,"SES","SALTA ESTE","SALTA","NORTE"
139009,"01PW      TR  01 ","13,2","Transformador","P","T","SES","SALTA ESTE","SALTA","NORTE"
139010,"01PQ      TR  01 ","13,2","Transformador","Q","T","SES","SALTA ESTE","SALTA","NORTE"
139011,"01CTE     TR  01 ","13,2","Transformador","Corriente",,"SES","SALTA ESTE","SALTA","NORTE"
139012,"13RBC     TR  01 ",132,"Transformador","Punto de RBC",,"SES","SALTA ESTE","SALTA","NORTE"
139013,"13TEN    B   A   ",132,"Barra","Tensión",,"SES","SALTA ESTE","SALTA","NORTE"
139014,"01TEN     TR  01 ","13,2","Barra","Tensión",,"SES","SALTA ESTE","SALTA","NORTE"
139015,"13PW      TR  02 ",132,"Transformador","P","T","SES","SALTA ESTE","SALTA","NORTE"
139016,"13PQ      TR  02 ",132,"Transformador","Q","T","SES","SALTA ESTE","SALTA","NORTE"
139017,"13CTE     TR  02 ",132,"Transformador","Corriente",,"SES","SALTA ESTE","SALTA","NORTE"
139018,"13RBC     TR  02 ",132,"Transformador","Punto de RBC",,"SES","SALTA ESTE","SALTA","NORTE"
139019,"03PW      TR  02 ",33,"Transformador","P","T","SES","SALTA ESTE","SALTA","NORTE"
139020,"03PQ      TR  02 ",33,"Transformador","Q","T","SES","SALTA ESTE","SALTA","NORTE"
139021,"03CTE     TR  02 ",33,"Transformador","Corriente",,"SES","SALTA ESTE","SALTA","NORTE"
139022,"03TEN     TR  02 ",33,"Transformador","Tensión",,"SES","SALTA ESTE","SALTA","NORTE"
139023,"01PW      TR  02 ","13,2","Transformador","P","T","SES","SALTA ESTE","SALTA","NORTE"
139024,"01PQ      TR  02 ","13,2","Transformador","Q","T","SES","SALTA ESTE","SALTA","NORTE"
139025,"01CTE     TR  02 ","13,2","Transformador","Corriente",,"SES","SALTA ESTE","SALTA","NORTE"
139026,"01TEN     TR  02 ","13,2","Transformador","Tensión",,"SES","SALTA ESTE","SALTA","NORTE"
139027,"03PW      TR  01 ",33,"Transformador","P","T","SES","SALTA ESTE","SALTA","NORTE"
139028,"03PQ      TR  01 ",33,"Transformador","Q","T","SES","SALTA ESTE","SALTA","NORTE"
139029,"03CTE     TR  01 ",33,"Transformador","Corriente",,"SES","SALTA ESTE","SALTA","NORTE"
139030,"03TEN     TR  01 ",33,"Transformador","Tensión",,"SES","SALTA ESTE","SALTA","NORTE"
139033,"13DIS FA  L SSU  ",132,"Distancia","km",,"SES","SALTA ESTE","SALTA","NORTE"
139034,"13DIS FA  L CCO  ",132,"Distancia","km",,"SES","SALTA ESTE","SALTA","NORTE"
139035,"13PW     L  COB  ",132,"Linea","P","I","SES","SALTA ESTE","SALTA","NORTE"
139036,"13QFAL        ET ",132,"Reactivo Faltante","Q",,"SES","SALTA ESTE","SALTA","NORTE"
139037,"13PQ     L  COB  ",132,"Linea","Q","I","SES","SALTA ESTE","SALTA","NORTE"
139038,"13CTE    L  COB  ",132,"Linea","Corriente",,"SES","SALTA ESTE","SALTA","NORTE"
139039,"13TEN    L  COB  ",132,"Linea","Tensión",,"SES","SALTA ESTE","SALTA","NORTE"
139040,"13DIS FA C2884L  ",132,"Distancia","km",,"SES","SALTA ESTE","SALTA","NORTE"
139041,"13TEN    B   A   ",132,"Barra","Tensión",,"SES","SALTA ESTE","SALTA","NORTE"
139042,"03TEN    B   A   ",33,"Barra","Tensión",,"SES","SALTA ESTE","SALTA","NORTE"
139043,"03TEN    B   B   ",33,"Barra","Tensión",,"SES","SALTA ESTE","SALTA","NORTE"
139044,"01TEN    B   A   ","13,2","Barra","Tensión",,"SES","SALTA ESTE","SALTA","NORTE"
139045,"01TEN    B   B   ","13,2","Barra","Tensión",,"SES","SALTA ESTE","SALTA","NORTE"
140000,"13PW     L  SNO  ",132,"Linea","P","I","GUE","GUEMES","SALTA","NORTE"
140001,"13PQ     L  SNO  ",132,"Linea","Q","I","GUE","GUEMES","SALTA","NORTE"
140002,"13CTE    L  SNO  ",132,"Linea","Corriente",,"GUE","GUEMES","SALTA","NORTE"
140003,"13TEN    L  SNO  ",132,"Linea","Tensión",,"GUE","GUEMES","SALTA","NORTE"
140004,"13PW     L  PIN  ",132,"Linea","P","I","GUE","GUEMES","SALTA","NORTE"
140005,"13PQ     L  PIN  ",132,"Linea","Q","I","GUE","GUEMES","SALTA","NORTE"
140006,"13CTE    L  PIN  ",132,"Linea","Corriente",,"GUE","GUEMES","SALTA","NORTE"
140007,"13TEN    L  PIN  ",132,"Linea","Tensión",,"GUE","GUEMES","SALTA","NORTE"
140008,"13TEN    L  LMA  ",132,"Linea","Tensión",,"GUE","GUEMES","SALTA","NORTE"
140009,"13CTE    L  LMA  ",132,"Linea","Corriente",,"GUE","GUEMES","SALTA","NORTE"
140010,"13TEN    L2 COB  ",132,"Linea","Tensión",,"GUE","GUEMES","SALTA","NORTE"
140011,"13TEN    L1 COB  ",132,"Linea","Tensión",,"GUE","GUEMES","SALTA","NORTE"
140012,"13TEN    L  SJU  ",132,"Linea","Tensión",,"GUE","GUEMES","SALTA","NORTE"
140013,"13TEN    L  MIN  ",132,"Linea","Tensión",,"GUE","GUEMES","SALTA","NORTE"
140014,"TEMP.   AMBIENTE ",,"TEMP. AMBIENTE","Temperatura",,"GUE","GUEMES","SALTA","NORTE"
140015,"01CTE   T. ANDES ","13,2","Distribuidor","Corriente",,"GUE","GUEMES","SALTA","NORTE"
140016,"01CTE   LA BANDA ","13,2","Distribuidor","Corriente",,"GUE","GUEMES","SALTA","NORTE"
140017,"01CTE     GUEMES ","13,2","Distribuidor","Corriente",,"GUE","GUEMES","SALTA","NORTE"
140018,"01CTE SAN IDISRO ","13,2","Distribuidor","Corriente",,"GUE","GUEMES","SALTA","NORTE"
140019,"13PW     L2 COB  ",132,"Linea","P","I","GUE","GUEMES","SALTA","NORTE"
140020,"13PQ     L2 COB  ",132,"Linea","Q","I","GUE","GUEMES","SALTA","NORTE"
140021,"13CTE    L2 COB  ",132,"Linea","Corriente",,"GUE","GUEMES","SALTA","NORTE"
140022,"13PW     L1 COB  ",132,"Linea","P","I","GUE","GUEMES","SALTA","NORTE"
140023,"13PQ     L1 COB  ",132,"Linea","Q","I","GUE","GUEMES","SALTA","NORTE"
140024,"13CTE    L1 COB  ",132,"Linea","Corriente",,"GUE","GUEMES","SALTA","NORTE"
140025,"13PW     L  MIN  ",132,"Linea","P","I","GUE","GUEMES","SALTA","NORTE"
140026,"13PQ     L  MIN  ",132,"Linea","Q","I","GUE","GUEMES","SALTA","NORTE"
140027,"13CTE    L  MIN  ",132,"Linea","Corriente",,"GUE","GUEMES","SALTA","NORTE"
140028,"13PW     L  SJU  ",132,"Linea","P","I","GUE","GUEMES","SALTA","NORTE"
140029,"13PQ     L  SJU  ",132,"Linea","Q","I","GUE","GUEMES","SALTA","NORTE"
140030,"13CTE    L  SJU  ",132,"Linea","Corriente",,"GUE","GUEMES","SALTA","NORTE"
140031,"13PW      TR  04 ",132,"Transformador","P","T","GUE","GUEMES","SALTA","NORTE"
140032,"13PQ      TR  04 ",132,"Transformador","Q","T","GUE","GUEMES","SALTA","NORTE"
140033,"01PW      TR  04 ","13,2","Transformador","P","T","GUE","GUEMES","SALTA","NORTE"
140034,"01PQ      TR  04 ","13,2","Transformador","Q","T","GUE","GUEMES","SALTA","NORTE"
140035,"01CTE     TR  04 ","13,2","Transformador","Corriente",,"GUE","GUEMES","SALTA","NORTE"
140036,"13RBC     TR  04 ",132,"Transformador","Punto de RBC",,"GUE","GUEMES","SALTA","NORTE"
140037,"13PW      TR  05 ",132,"Transformador","P","T","GUE","GUEMES","SALTA","NORTE"
140038,"13PQ      TR  05 ",132,"Transformador","Q","T","GUE","GUEMES","SALTA","NORTE"
140039,"01PW      TR  05 ","13,2","Transformador","P","T","GUE","GUEMES","SALTA","NORTE"
140040,"01PQ      TR  05 ","13,2","Transformador","Q","T","GUE","GUEMES","SALTA","NORTE"
140041,"01CTE     TR  05 ","13,2","Transformador","Corriente",,"GUE","GUEMES","SALTA","NORTE"
140042,"13RBC     TR  05 ",132,"Transformador","Punto de RBC",,"GUE","GUEMES","SALTA","NORTE"
140043,"13PW     L  LMA  ",132,"Linea","P","I","GUE","GUEMES","SALTA","NORTE"
140044,"13PQ     L  LMA  ",132,"Linea","Q","I","GUE","GUEMES","SALTA","NORTE"
140045,"01TEN    B   A   ","13,2","Barra","Tensión",,"GUE","GUEMES","SALTA","NORTE"
140046,"01TEN    B   B   ","13,2","Barra","Tensión",,"GUE","GUEMES","SALTA","NORTE"
140047,"13CTE    AC  A B ",132,"Acoplamiento","Corriente",,"GUE","GUEMES","SALTA","NORTE"
140048,"01CTE  C.FEDERAL ","13,2","Distribuidor","Corriente",,"GUE","GUEMES","SALTA","NORTE"
140051,"13CTE     TR  04 ",132,"Transformador","Corriente",,"GUE","GUEMES","SALTA","NORTE"
140052,"13CTE     TR  05 ",132,"Transformador","Corriente",,"GUE","GUEMES","SALTA","NORTE"
140054,"13QFAL        ET ",132,"Reactivo Faltante","Q",,"GUE","GUEMES","SALTA","NORTE"
140059,"01GEN PW      ET ","13,2","Generación","PG","G","GUE","GUEMES","SALTA","NORTE"
140060,"01GEN PW      ET ","13,2","Generación","PG","G","GUE","GUEMES","SALTA","NORTE"
140061,"13TEN   B   A    ",132,"Barra","Tensión",,"GUE","GUEMES","SALTA","NORTE"
140062,"13TEN   B   B    ",132,"Barra","Tensión",,"GUE","GUEMES","SALTA","NORTE"
141000,"01PW      TR  07 ",132,"Transformador","P","T","SSU","SALTA SUR","SALTA","NORTE"
