"POINTNUMBER","POINTNAME","STATIONNAMEABBREVIATED"
179026,"06PW   CHILECITO POTENCIA ACTIVA","NON"
179027,"06PQ   CHILECITO POTENCIA REACTIVA","NON"
179028,"06TEN VICHIGASTA TENSION","NON"
179029,"06CTE VICHIGASTA CORRIENTE","NON"
179030,"06PW  VICHIGASTA POTENCIA ACTIVA","NON"
179031,"06PQ  VICHIGASTA POTENCIA REACTIVA","NON"
179032,"01CTE      HN 14 CORRIENTE","NON"
179033,"01CTE      HN 16 CORRIENTE","NON"
179034,"01CTE      HN 12 CORRIENTE","NON"
179035,"01CTE      HN 15 CORRIENTE","NON"
179036,"01CTE      HN 11 CORRIENTE","NON"
179037,"01CTE      HN 13 CORRIENTE","NON"
179040,"13TEN    L  PAT  TENSION","NON"
179041,"13CTE    L  PAT  CORRIENTE","NON"
179042,"13PW     L  PAT  POTENCIA ACTIVA","NON"
179043,"13PQ     L  PAT  POTENCIA REACTIVA","NON"
179044,"13TEN    L  VUN  TENSION","NON"
179045,"13CTE    L  VUN  CORRIENTE","NON"
179046,"13PW     L  VUN  POTENCIA ACTIVA","NON"
179047,"13PQ     L  VUN  POTENCIA REACTIVA","NON"
179049,"13PW     L  MAG  POTENCIA ACTIVA","NON"
179050,"13PQ     L  MAG  POTENCIA REACTIVA","NON"
179051,"13TEN    L  MAG  TENSION","NON"
179052,"13CTE    L  MAG  CORRIENTE","NON"
179053,"13PW     L  P63  POTENCIA ACTIVA","NON"
179054,"13PQ     L  P63  POTENCIA REACTIVA","NON"
179055,"13CTE    L  P63  CORRIENTE","NON"
179056,"13TEN    L  P63  TENSION","NON"
180000,"13PW     L  LRS  POTENCIA ACTIVA","CIR"
180001,"13PQ     L  LRS  POTENCIA REACTIVA","CIR"
180002,"13CTE    L  LRS  CORRIENTE","CIR"
180003,"13TEN    L  LRS  TENSION","CIR"
180004,"13PW      TR  03 POTENCIA ACTIVA","CIR"
180005,"13PQ      TR  03 POTENCIA REACTIVA","CIR"
180006,"13CTE     TR  03 CORRIENTE","CIR"
180007,"13TEN     TR  03 TENSION","CIR"
180009,"03PW      TR  01 POTENCIA ACTIVA","CIR"
180010,"03PQ      TR  01 POTENCIA REACTIVA","CIR"
180011,"03CTE     TR  01 CORRIENTE","CIR"
180012,"03TEN     TR  01 TENSION","CIR"
180014,"03PW      TR  02 POTENCIA ACTIVA","CIR"
180015,"03PQ      TR  02 POTENCIA REACTIVA","CIR"
180016,"03CTE     TR  02 CORRIENTE","CIR"
180017,"03TEN     TR  02 TENSION","CIR"
180019,"01PW      TR  01 POTENCIA ACTIVA","CIR"
180020,"01PQ      TR  01 POTENCIA REACTIVA","CIR"
180021,"01CTE     TR  01 CORRIENTE","CIR"
180022,"01TEN     TR  01 TENSION","CIR"
180023,"01PW      TR  02 POTENCIA ACTIVA","CIR"
180024,"01PQ      TR  02 POTENCIA REACTIVA","CIR"
180025,"01CTE     TR  02 CORRIENTE","CIR"
180026,"01TEN     TR  02 TENSION","CIR"
180027,"03CTE D     CI21 CORRIENTE","CIR"
180028,"03CTE D     CI22 CORRIENTE","CIR"
180029,"03CTE D     CI23 CORRIENTE","CIR"
180030,"01CTE D     CI11 CORRIENTE","CIR"
180031,"03PW      TR  03 POTENCIA ACTIVA","CIR"
180032,"03PQ      TR  03 POTENCIA REACTIVA","CIR"
180033,"03CTE     TR  03 CORRIENTE","CIR"
180034,"03TEN     TR  03 TENSION","CIR"
180035,"01CTE D     CI12 CORRIENTE","CIR"
181000,"13PW      TR  01 POTENCIA ACTIVA","VUN"
181001,"13PQ      TR  01 POTENCIA REACTIVA","VUN"
181002,"13CTE     TR  01 CORRIENTE","VUN"
181003,"13TEN     TR  01 TENSION","VUN"
181005,"03PW      TR  01 POTENCIA ACTIVA","VUN"
181006,"03PQ      TR  01 POTENCIA REACTIVA","VUN"
181007,"03CTE     TR  01 CORRIENTE","VUN"
181008,"03TEN     TR  01 TENSION","VUN"
181009,"01PW      TR  01 POTENCIA ACTIVA","VUN"
181010,"01PQ      TR  01 POTENCIA REACTIVA","VUN"
181011,"01CTE     TR  01 CORRIENTE","VUN"
181012,"01TEN     TR  01 TENSION","VUN"
181013,"01PW      TR  02 POTENCIA ACTIVA","VUN"
184000,"13PW     L  COP  POTENCIA ACTIVA","CGA"
184001,"13PQ     L  COP  POTENCIA REACTIVA","CGA"
184002,"13CTE    L  COP  CORRIENTE","CGA"
184003,"13TEN    L  COP  TENSION","CGA"
184004,"13PW     L  QUI  POTENCIA ACTIVA","CGA"
184005,"13PQ     L  QUI  POTENCIA REACTIVA","CGA"
184006,"13CTE    L  QUI  CORRIENTE","CGA"
184007,"13TEN    L  QUI  TENSION","CGA"
184008,"13PW     TR   01 POTENCIA ACTIVA","CGA"
184009,"13PQ     TR   01 POTENCIA REACTIVA","CGA"
184010,"13CTE    TR   01 CORRIENTE","CGA"
184012,"13PW     TR   02 POTENCIA ACTIVA","CGA"
184013,"13PQ     TR   02 POTENCIA REACTIVA","CGA"
184014,"13CTE    TR   02 CORRIENTE","CGA"
184016,"03PW     TR   01 POTENCIA ACTIVA","CGA"
184017,"03PQ     TR   01 POTENCIA REACTIVA","CGA"
184018,"03CTE    TR   01 CORRIENTE","CGA"
184019,"03TEN    TR   01 TENSION","CGA"
184020,"03PW     TR   02 POTENCIA ACTIVA","CGA"
184021,"03PQ     TR   02 POTENCIA REACTIVA","CGA"
184022,"03CTE    TR   02 CORRIENTE","CGA"
184023,"03TEN    TR   02 TENSION","CGA"
184024,"01PW     TR   01 POTENCIA ACTIVA","CGA"
184025,"01PQ     TR   01 POTENCIA REACTIVA","CGA"
184026,"01CTE    TR   01 CORRIENTE","CGA"
184027,"01TEN    TR   01 TENSION","CGA"
184028,"01PW     TR   02 POTENCIA ACTIVA","CGA"
184029,"01PQ     TR   02 POTENCIA REACTIVA","CGA"
184030,"01CTE    TR   02 CORRIENTE","CGA"
184031,"01TEN    TR   02 TENSION","CGA"
184032,"03CTE    TINTINA CORRIENTE","CGA"
184033,"03CTE  S.LUGARES CORRIENTE","CGA"
184034,"03CTE   SALIDA 2 CORRIENTE","CGA"
184035,"03CTE   SACHAYOJ CORRIENTE","CGA"
184036,"03CTE    AC  A B CORRIENTE","CGA"
184037,"01CTE   SALIDA 1 CORRIENTE","CGA"
184038,"01CTE   SALIDA 2 CORRIENTE","CGA"
184039,"01CTE   SALIDA 3 CORRIENTE","CGA"
184040,"01CTE   SALIDA 4 CORRIENTE","CGA"
184041,"01CTE   SALIDA 5 CORRIENTE","CGA"
184042,"01CTE   SALIDA 6 CORRIENTE","CGA"
184043,"01CTE    AC  A B CORRIENTE","CGA"
184044,"77DEM PW      ET DEMANDA DE POTENCIA ACTIVA","CGA"
184045,"77DEM PQ      ET DEMANDA DE POTENCIA REACTIVA","CGA"
185000,"13PW     L  LBA  POTENCIA ACTIVA","SGE"
185001,"13PQ     L  LBA  POTENCIA REACTIVA","SGE"
185002,"13CTE    L  LBA  CORRIENTE","SGE"
185003,"13TEN    L  LBA  TENSION","SGE"
185004,"13PW     L  SCE  POTENCIA ACTIVA","SGE"
185005,"13PQ     L  SCE  POTENCIA REACTIVA","SGE"
185006,"13CTE    L  SCE  CORRIENTE","SGE"
185007,"13TEN    L  SCE  TENSION","SGE"
185008,"13PW     TR   01 POTENCIA ACTIVA","SGE"
185009,"13PQ     TR   01 POTENCIA REACTIVA","SGE"
185010,"13CTE    TR   01 CORRIENTE","SGE"
185011,"13PW     TR   02 POTENCIA ACTIVA","SGE"
185012,"13PQ     TR   02 POTENCIA REACTIVA","SGE"
185013,"13CTE    TR   02 CORRIENTE","SGE"
185014,"01CTE    MENDOZA CORRIENTE","SGE"
185015,"01CTE    URQUIZA CORRIENTE","SGE"
185016,"01CTE MINISTERIO CORRIENTE","SGE"
185017,"01CTE LIBERTAD 2 CORRIENTE","SGE"
185018,"01CTE LIBERTAD 1 CORRIENTE","SGE"
185019,"01CTE      JUJUY CORRIENTE","SGE"
185020,"01CTE       ROCA CORRIENTE","SGE"
185021,"01CTE PQE INDUST CORRIENTE","SGE"
185022,"01CTE    AC  A B CORRIENTE","SGE"
185023,"01PW     TR   01 POTENCIA ACTIVA","SGE"
185024,"01PQ     TR   01 POTENCIA REACTIVA","SGE"
185025,"01CTE    TR   01 CORRIENTE","SGE"
185026,"01TEN    TR   01 TENSION","SGE"
185027,"01PW     TR   02 POTENCIA ACTIVA","SGE"
185028,"01PQ     TR   02 POTENCIA REACTIVA","SGE"
185029,"01CTE    TR   02 CORRIENTE","SGE"
185030,"01TEN    TR   02 TENSION","SGE"
185033,"77DEM PW      ET DEMANDA DE POTENCIA ACTIVA","SGE"
185034,"77DEM PQ      ET DEMANDA DE POTENCIA REACTIVA","SGE"
185036,"13TEN     B   A  TENSION","SGE"
185037,"01TEN     B   A  TENSION","SGE"
185038,"01TEN     B   B  TENSION","SGE"
186000,"13CTE    L  RHO  CORRIENTE","TNO"
186001,"13PW     L  RHO  POTENCIA ACTIVA","TNO"
186002,"13PQ     L  RHO  POTENCIA REACTIVA","TNO"
186003,"13TEN    L  RHO  TENSION","TNO"
186004,"13CTE    L  BRA  CORRIENTE","TNO"
186005,"13PW     L  BRA  POTENCIA ACTIVA","TNO"
186006,"13PQ     L  BRA  POTENCIA REACTIVA","TNO"
186007,"13TEN    L  BRA  TENSION","TNO"
186008,"13CTE    TR   01 CORRIENTE","TNO"
186009,"13PW     TR   01 POTENCIA ACTIVA","TNO"
186010,"13PQ     TR   01 POTENCIA REACTIVA","TNO"
186011,"03CTE  SALIDA 01 CORRIENTE","TNO"
186012,"03CTE  SALIDA 02 CORRIENTE","TNO"
186013,"03CTE  SALIDA 03 CORRIENTE","TNO"
186014,"03CTE  SALIDA 04 CORRIENTE","TNO"
186015,"03CTE    AC  A B CORRIENTE","TNO"
186016,"03CTE    TR   01 CORRIENTE","TNO"
186017,"03PW     TR   01 POTENCIA ACTIVA","TNO"
186018,"03PQ     TR   01 POTENCIA REACTIVA","TNO"
186019,"03TEN    TR   01 TENSION","TNO"
186020,"01CTE ENTRE RIOS CORRIENTE","TNO"
186021,"01CTE   BS AIRES CORRIENTE","TNO"
186022,"01CTE  AUTODROMO CORRIENTE","TNO"
186023,"01CTE AEROPUERTO CORRIENTE","TNO"
186024,"01CTE    AC  A B CORRIENTE","TNO"
186025,"01CTE    TR   01 CORRIENTE","TNO"
186026,"01PW     TR   01 POTENCIA ACTIVA","TNO"
186027,"01PQ     TR   01 POTENCIA REACTIVA","TNO"
186028,"01TEN    TR   01 TENSION","TNO"
186030,"77DEM PW      ET DEMANDA DE POTENCIA ACTIVA","TNO"
186031,"77DEM PQ      ET DEMANDA DE POTENCIA REACTIVA","TNO"
186033,"13TEN    B    A  TENSION","TNO"
186034,"03TEN    B    A  TENSION","TNO"
186035,"03TEN    B    B  TENSION","TNO"
186036,"01TEN    B    A  TENSION","TNO"
186037,"01TEN    B    B  TENSION","TNO"
187000,"20PW     L  ALU  POTENCIA ACTIVA","TVA"
187001,"20PQ     L  ALU  POTENCIA REACTIVA","TVA"
187002,"20CTE    L  ALU  CORRIENTE","TVA"
187003,"20TEN    L  ALU  TENSION","TVA"
187004,"20PW     L  BRA  POTENCIA ACTIVA","TVA"
187005,"20PQ     L  BRA  POTENCIA REACTIVA","TVA"
187006,"20CTE    L  BRA  CORRIENTE","TVA"
187007,"20TEN    L  BRA  TENSION","TVA"
187008,"20PW      TR  01 POTENCIA ACTIVA","TVA"
187009,"20PQ      TR  01 POTENCIA REACTIVA","TVA"
187010,"20CTE     TR  01 CORRIENTE","TVA"
187012,"20PW      TR  02 POTENCIA ACTIVA","TVA"
187013,"20PQ      TR  02 POTENCIA REACTIVA","TVA"
187014,"20CTE     TR  02 CORRIENTE","TVA"
187016,"03PW      TR  01 POTENCIA ACTIVA","TVA"
187017,"03PQ      TR  01 POTENCIA REACTIVA","TVA"
187018,"03CTE     TR  01 CORRIENTE","TVA"
187019,"03TEN     TR  01 TENSION","TVA"
187020,"03PW      TR  02 POTENCIA ACTIVA","TVA"
187021,"03PQ      TR  02 POTENCIA REACTIVA","TVA"
187022,"03CTE     TR  02 CORRIENTE","TVA"
187023,"03TEN     TR  02 TENSION","TVA"
187024,"03CTE  RESERVA 1 CORRIENTE","TVA"
187025,"03CTE     ALIM 2 CORRIENTE","TVA"
187026,"03CTE     AC A:B CORRIENTE","TVA"
187027,"03CTE     ALIM 1 CORRIENTE","TVA"
187029,"13QFAL        ET REACTIVO FALTANTE","TVA"
187030,"77DEM PW      ET DEMANDA DE POTENCIA ACTIVA","TVA"
187031,"77DEM PQ      ET DEMANDA DE POTENCIA REACTIVA","TVA"
188000,"13PW     TR   01 POTENCIA ACTIVA","PAN"
188001,"13PQ     TR   01 POTENCIA REACTIVA","PAN"
188002,"13CTE    TR   01 CORRIENTE","PAN"
188003,"13TEN    TR   01 TENSION","PAN"
188004,"03PW     TR   01 POTENCIA ACTIVA","PAN"
188005,"03PQ     TR   01 POTENCIA REACTIVA","PAN"
188006,"03CTE    TR   01 CORRIENTE","PAN"
188007,"03TEN    TR   01 TENSION","PAN"
188008,"01PW     TR   01 POTENCIA ACTIVA","PAN"
188009,"01PQ     TR   01 POTENCIA REACTIVA","PAN"
188010,"01CTE    TR   01 CORRIENTE","PAN"
188011,"01TEN    TR   01 TENSION","PAN"
188013,"03CTE   SALIDA 1 CORRIENTE","PAN"
188014,"03CTE   SALIDA 2 CORRIENTE","PAN"
189000,"13TEN    L  LRS  TENSION","LRE"
189001,"13CTE    L  LRS  CORRIENTE","LRE"
189002,"13PW     L  LRS  POTENCIA ACTIVA","LRE"
189003,"13PQ     L  LRS  POTENCIA REACTIVA","LRE"
189004,"13TEN    L  CIR  TENSION","LRE"
189005,"13CTE    L  CIR  CORRIENTE","LRE"
189006,"13PW     L  CIR  POTENCIA ACTIVA","LRE"
189007,"13PQ     L  CIR  POTENCIA REACTIVA","LRE"
189008,"13CTE    TR   01 CORRIENTE","LRE"
189009,"13PW     TR   01 POTENCIA ACTIVA","LRE"
189010,"13PQ     TR   01 POTENCIA REACTIVA","LRE"
189011,"03TEN    TR   01 TENSION","LRE"
189012,"03CTE    TR   01 CORRIENTE","LRE"
189013,"03PW     TR   01 POTENCIA ACTIVA","LRE"
189014,"03PQ     TR   01 POTENCIA REACTIVA","LRE"
189015,"01TEN    TR   01 TENSION","LRE"
189016,"01CTE    TR   01 CORRIENTE","LRE"
189017,"01PW     TR   01 POTENCIA ACTIVA","LRE"
189018,"01PQ     TR   01 POTENCIA REACTIVA","LRE"
189020,"03CTE       CS21 CORRIENTE","LRE"
189021,"03CTE       CP22 CORRIENTE","LRE"
189022,"03CTE       CZ21 CORRIENTE","LRE"
189023,"03CTE    CI23_CS CORRIENTE","LRE"
189024,"01CTE      CS101 CORRIENTE","LRE"
189025,"01CTE      CS102 CORRIENTE","LRE"
189026,"01CTE      CS103 CORRIENTE","LRE"
189027,"01CTE      CS104 CORRIENTE","LRE"
192000,"13TEN    TR   01 TENSION","FER"
192001,"13CTE    TR   01 CORRIENTE","FER"
192002,"13PW     TR   01 POTENCIA ACTIVA","FER"
192003,"13PQ     TR   01 POTENCIA REACTIVA","FER"
192004,"03TEN    TR   01 TENSION","FER"
192005,"03CTE    TR   01 CORRIENTE","FER"
192006,"03PW     TR   01 POTENCIA ACTIVA","FER"
192007,"03PQ     TR   01 POTENCIA REACTIVA","FER"
192008,"01TEN    TR   01 TENSION","FER"
192009,"01CTE    TR   01 CORRIENTE","FER"
192010,"01PW     TR   01 POTENCIA ACTIVA","FER"
192011,"01PQ     TR   01 POTENCIA REACTIVA","FER"
192013,"03TEN    B   A   TENSION","FER"
192014,"01TEN    B   A   TENSION","FER"
193000,"13PW     L  CCO  POTENCIA ACTIVA","GUA"
193001,"13PQ     L  CCO  POTENCIA REACTIVA","GUA"
193002,"13CTE    L  CCO  CORRIENTE","GUA"
193003,"13TEN    L  CCO  TENSION","GUA"
193004,"13PW     L  PGR  POTENCIA ACTIVA","GUA"
193005,"13PQ     L  PGR  POTENCIA REACTIVA","GUA"
193006,"13CTE    L  PGR  CORRIENTE","GUA"
193007,"13TEN    L  PGR  TENSION","GUA"
193008,"13PW      TR  01 POTENCIA ACTIVA","GUA"
193009,"13PQ      TR  01 POTENCIA REACTIVA","GUA"
193010,"13CTE     TR  01 CORRIENTE","GUA"
193012,"01PW      TR  01 POTENCIA ACTIVA","GUA"
193013,"01PQ      TR  01 POTENCIA REACTIVA","GUA"
193014,"01CTE     TR  01 CORRIENTE","GUA"
193015,"01TEN     TR  01 TENSION","GUA"
193016,"01CTE   SALIDA 1 CORRIENTE","GUA"
193017,"01CTE   SALIDA 2 CORRIENTE","GUA"
193018,"13TEN    B   A   TENSION","GUA"
193019,"03TEN    B   A   TENSION","GUA"
193020,"01TEN    B   A   TENSION","GUA"
195000,"13PW      L  NON POTENCIA ACTIVA","MAG"
195001,"13PQ      L  NON POTENCIA REACTIVA","MAG"
195002,"13TEN     L  NON TENSION","MAG"
195003,"13CTE     L  NON CORRIENTE","MAG"
195004,"13PW      TR  01 POTENCIA ACTIVA","MAG"
195005,"13PQ      TR  01 POTENCIA REACTIVA","MAG"
195006,"13TEN     TR  01 TENSION","MAG"
195007,"13CTE     TR  01 CORRIENTE","MAG"
195008,"03PW      TR  01 POTENCIA ACTIVA","MAG"
195009,"03PQ      TR  01 POTENCIA REACTIVA","MAG"
195010,"03TEN     TR  01 TENSION","MAG"
195011,"03CTE     TR  01 CORRIENTE","MAG"
195012,"01PW      TR  01 POTENCIA ACTIVA","MAG"
195013,"01PQ      TR  01 POTENCIA REACTIVA","MAG"
195014,"01TEN     TR  01 TENSION","MAG"
195015,"01CTE     TR  01 CORRIENTE","MAG"
195017,"03CTE  SALIDA 01 CORRIENTE","MAG"
195018,"03CTE  SALIDA 02 CORRIENTE","MAG"
195019,"03CTE  SALIDA 03 CORRIENTE","MAG"
195020,"03CTE  SALIDA 04 CORRIENTE","MAG"
195021,"01CTE  SALIDA 01 CORRIENTE","MAG"
195022,"01CTE  SALIDA 02 CORRIENTE","MAG"
197000,"13PW     L  LIB  POTENCIA ACTIVA","CAI"
197001,"13PQ     L  LIB  POTENCIA REACTIVA","CAI"
197002,"13CTE    L  LIB  CORRIENTE","CAI"
197003,"13TEN    L  LIB  TENSION","CAI"
197004,"13PW     L  PIC  POTENCIA ACTIVA","CAI"
197005,"13PQ     L  PIC  POTENCIA REACTIVA","CAI"
197006,"13CTE    L  PIC  CORRIENTE","CAI"
197007,"13TEN    L  PIC  TENSION","CAI"
197008,"13PW     TR  01  POTENCIA ACTIVA","CAI"
197009,"13PQ     TR  01  POTENCIA REACTIVA","CAI"
197010,"13TEN    TR  01  TENSION","CAI"
197011,"13CTE    TR  01  CORRIENTE","CAI"
197012,"RESERVA1         TENSION","CAI"
197013,"RESERVA2         CORRIENTE","CAI"
197014,"13PW     TR  02  POTENCIA ACTIVA","CAI"
197015,"13PQ     TR  02  POTENCIA REACTIVA","CAI"
197016,"13TEN    TR  02  TENSION","CAI"
197017,"13CTE    TR  02  CORRIENTE","CAI"
197018,"RESERVA3         TENSION","CAI"
197019,"RESERVA4         CORRIENTE","CAI"
197020,"13PW     TG CAI  POTENCIA ACTIVA TOTAL","CAI"
197021,"13PQ     TG CAI  POTENCIA REACTIVA TOTAL","CAI"
197022,"13TEN   B   A    TENSION","CAI"
199000,"13TEN    L  LBA  TENSION","LFA"
199001,"13CTE    L  LBA  CORRIENTE","LFA"
199002,"13PW     L  LBA  POTENCIA ACTIVA","LFA"
199003,"13PQ     L  LBA  POTENCIA REACTIVA","LFA"
199004,"13TEN    L  SGO  TENSION","LFA"
199005,"13CTE    L  SGO  CORRIENTE","LFA"
199006,"13PW     L  SGO  POTENCIA ACTIVA","LFA"
199007,"13PQ     L  SGO  POTENCIA REACTIVA","LFA"
199008,"13TEN      TR 01 TENSION","LFA"
199009,"13CTE      TR 01 CORRIENTE","LFA"
199010,"13PW       TR 01 POTENCIA ACTIVA","LFA"
199011,"13PQ       TR 01 POTENCIA REACTIVA","LFA"
199012,"03TEN      TR 01 TENSION","LFA"
199013,"03CTE      TR 01 CORRIENTE","LFA"
199014,"03PW       TR 01 POTENCIA ACTIVA","LFA"
199015,"03PQ       TR 01 POTENCIA REACTIVA","LFA"
199016,"01TEN      TR 01 TENSION","LFA"
199017,"01CTE      TR 01 CORRIENTE","LFA"
199018,"01PW       TR 01 POTENCIA ACTIVA","LFA"
199019,"01PQ       TR 01 POTENCIA REACTIVA","LFA"
199021,"13TEN      TR 02 TENSION","LFA"
199022,"13CTE      TR 02 CORRIENTE","LFA"
199023,"13PW       TR 02 POTENCIA ACTIVA","LFA"
199024,"13PQ       TR 02 POTENCIA REACTIVA","LFA"
199025,"03TEN      TR 02 TENSION","LFA"
199026,"03CTE      TR 02 CORRIENTE","LFA"
199027,"03PW       TR 02 POTENCIA ACTIVA","LFA"
199028,"03PQ       TR 02 POTENCIA REACTIVA","LFA"
199029,"01TEN      TR 02 TENSION","LFA"
199030,"01CTE      TR 02 CORRIENTE","LFA"
199031,"01PW       TR 02 POTENCIA ACTIVA","LFA"
199032,"01PQ       TR 02 POTENCIA REACTIVA","LFA"
199034,"03CTE  RESERVA 1 CORRIENTE","LFA"
199035,"03CTE  RESERVA 2 CORRIENTE","LFA"
199036,"03CTE     CANADA CORRIENTE","LFA"
199037,"03CTE  RESERVA 4 CORRIENTE","LFA"
199038,"01CTE   VIALIDAD CORRIENTE","LFA"
199039,"01CTE   B. COLON CORRIENTE","LFA"
199040,"01CTE   HOSPITAL CORRIENTE","LFA"
199041,"01CTE     BORGES CORRIENTE","LFA"
199042,"01CTE  URREJOLAS CORRIENTE","LFA"
199043,"01CTE  RESERVA 6 CORRIENTE","LFA"
199044,"01CTE  RESERVA 7 CORRIENTE","LFA"
199045,"01CTE  DON BOSCO CORRIENTE","LFA"
